#------------------------------------------------------------------------------
#
# Copyright (c) Oracle Corporation 1998. All Rights Reserved.
#
#------------------------------------------------------------------------------
#
# Name:          Mapping table from UDC to ISO 10646(Unicode) Private Use 
#                Area(PUA) for
#                SIMPLIFIED CHINESE character sets of Oracle NLSRTL
#
# Created Date:  Tue Dec 22 15:38:02 1998

#
# Table Version: It is generated from NLSRTL Version 3.4.0.0.0 - Production.
#
# Table Owner:   Oracle Corporation
#
# Tables:        This file includes two tables
#
#                Table 1: Character sets which belong to SIMPLIFIED CHINESE language
#
#                Table 2: Mapping between PUA and UDC values of all character
#                         set which has PUA mapping (stated 'yes' in Table 1.)
#
# Table 1 format:
#                Columns separated by spaces:
#                    Column 1: (pos.  3-30) character set name
#                    Column 2: (pos. 32-35) character set id
#                    Column 3: (pos. 37-39) has PUA mapping (yes/no)?
#
#                The entries are in Oracle character set id order.
#
# Table 2 format:
#                Columns separated by spaces
#                   Column 1: (pos.  1-10) ISO 10646 code in hex
#                   Column 2: (pos. 12-21) value of 1st character set in hex
#                   Column 3: (pos. 23-32) value of 2nd character set in hex
#                     :
#                     :
#                   Column N: (pos. xx-xx) value of Nth character set in hex
#                The entries are in ISO 10646 code value order.
#
#------------------------------------------------------------------------------
# Table 1.
# CHARACTER SET NAME            ID  PUA?
# ---------------------------- ---- ---
# ZHS16CGB231280                850 no
# ZHS16MACCGB231280             851 no
# ZHS16GBK                      852 yes
# ZHS16DBCS                     853 yes
# ZHS16CGB231280FIXED          1850 no
# ZHS16GBKFIXED                1852 yes
# ZHS16DBCSFIXED               1853 yes
#------------------------------------------------------------------------------
# Table 2.
# PUA      ID:852     ID:853     ID:1852    ID:1853   
#--------- ---------- ---------- ---------- ----------
E648       A542       7EAA       A497       7EAA      
E649       A543       7EAB       A498       7EAB      
E64A       A544       7EAC       A499       7EAC      
E64B       A545       7EAD       A49A       7EAD      
E64C       A546       7EAE       A49B       7EAE      
E64D       A547       7EAF       A49C       7EAF      
E64E       A548       7EB0       A49D       7EB0      
E64F       A549       7EB1       A49E       7EB1      
E650       A54A       7EB2       A49F       7EB2      
E651       A54B       7EB3       A4A0       7EB3      
E652       A54C       7EB4       A4F4       7EB4      
E653       A54D       7EB5       A4F5       7EB5      
E654       A54E       7EB6       A4F6       7EB6      
E655       A54F       7EB7       A4F7       7EB7      
E656       A550       7EB8       A4F8       7EB8      
E657       A551       7EB9       A4F9       7EB9      
E658       A552       7EBA       A4FA       7EBA      
E659       A553       7EBB       A4FB       7EBB      
E65A       A554       7EBC       A4FC       7EBC      
E65B       A555       7EBD       A4FD       7EBD      
E65C       A556       7EBE       A4FE       7EBE      
E65D       A557       7EBF       A540       7EBF      
E65E       A558       7EC0       A541       7EC0      
E65F       A559       7EC1       A542       7EC1      
E660       A55A       7EC2       A543       7EC2      
E661       A55B       7EC3       A544       7EC3      
E662       A55C       7EC4       A545       7EC4      
E663       A55D       7EC5       A546       7EC5      
E664       A55E       7EC6       A547       7EC6      
E665       A55F       7EC7       A548       7EC7      
E666       A560       7EC8       A549       7EC8      
E667       A561       7EC9       A54A       7EC9      
E668       A562       7ECA       A54B       7ECA      
E669       A563       7ECB       A54C       7ECB      
E66A       A564       7ECC       A54D       7ECC      
E66B       A565       7ECD       A54E       7ECD      
E66C       A566       7ECE       A54F       7ECE      
E66D       A567       7ECF       A550       7ECF      
E66E       A568       7ED0       A551       7ED0      
E66F       A569       7ED1       A552       7ED1      
E670       A56A       7ED2       A553       7ED2      
E671       A56B       7ED3       A554       7ED3      
E672       A56C       7ED4       A555       7ED4      
E673       A56D       7ED5       A556       7ED5      
E674       A56E       7ED6       A557       7ED6      
E675       A56F       7ED7       A558       7ED7      
E676       A570       7ED8       A559       7ED8      
E677       A571       7ED9       A55A       7ED9      
E678       A572       7EDA       A55B       7EDA      
E679       A573       7EDB       A55C       7EDB      
E67A       A574       7EDC       A55D       7EDC      
E67B       A575       7EDD       A55E       7EDD      
E67C       A576       7EDE       A55F       7EDE      
E67D       A577       7EDF       A560       7EDF      
E67E       A578       7EE0       A561       7EE0      
E67F       A579       7EE1       A562       7EE1      
E680       A57A       7EE2       A563       7EE2      
E681       A57B       7EE3       A564       7EE3      
E682       A57C       7EE4       A565       7EE4      
E683       A57D       7EE5       A566       7EE5      
E684       A57E       7EE6       A567       7EE6      
E685       A580       7EE7       A568       7EE7      
E686       A581       7EE8       A569       7EE8      
E687       A582       7EE9       A56A       7EE9      
E688       A583       7EEA       A56B       7EEA      
E689       A584       7EEB       A56C       7EEB      
E68A       A585       7EEC       A56D       7EEC      
E68B       A586       7EED       A56E       7EED      
E68C       A587       7EEE       A56F       7EEE      
E68D       A588       7EEF       A570       7EEF      
E68E       A589       7EF0       A571       7EF0      
E68F       A58A       7EF1       A572       7EF1      
E690       A58B       7EF2       A573       7EF2      
E691       A58C       7EF3       A574       7EF3      
E692       A58D       7EF4       A575       7EF4      
E693       A58E       7EF5       A576       7EF5      
E694       A58F       7EF6       A577       7EF6      
E695       A590       7EF7       A578       7EF7      
E696       A591       7EF8       A579       7EF8      
E697       A592       7EF9       A57A       7EF9      
E698       A593       7EFA       A57B       7EFA      
E699       A594       7EFB       A57C       7EFB      
E69A       A595       7EFC       A57D       7EFC      
E69B       A596       7EFD       A57E       7EFD      
E69C       A597       7F41       A580       7F41      
E69D       A598       7F42       A581       7F42      
E69E       A599       7F43       A582       7F43      
E69F       A59A       7F44       A583       7F44      
E6A0       A59B       7F45       A584       7F45      
E6A1       A59C       7F46       A585       7F46      
E6A2       A59D       7F47       A586       7F47      
E6A3       A59E       7F48       A587       7F48      
E6A4       A59F       7F49       A588       7F49      
E6A5       A5A0       7F4A       A589       7F4A      
E6A6       A640       7F4B       A58A       7F4B      
E6A7       A641       7F4C       A58B       7F4C      
E6A8       A642       7F4D       A58C       7F4D      
E6A9       A643       7F4E       A58D       7F4E      
E6AA       A644       7F4F       A58E       7F4F      
E6AB       A645       7F50       A58F       7F50      
E6AC       A646       7F51       A590       7F51      
E6AD       A647       7EFE       A591       7EFE      
E6AE       A648       7F53       A592       7F53      
E6AF       A649       7F54       A593       7F54      
E6B0       A64A       7F55       A594       7F55      
E6B1       A64B       7F56       A595       7F56      
E6B2       A64C       7F57       A596       7F57      
E6B3       A64D       7F58       A597       7F58      
E6B4       A64E       7F59       A598       7F59      
E6B5       A64F       7F5A       A599       7F5A      
E6B6       A650       7F5B       A59A       7F5B      
E6B7       A651       7F5C       A59B       7F5C      
E6B8       A652       7F5D       A59C       7F5D      
E6B9       A653       7F5E       A59D       7F5E      
E6BA       A654       7F5F       A59E       7F5F      
E6BB       A655       7F60       A59F       7F60      
E6BC       A656       7F61       A5A0       7F61      
E6BD       A657       7F62       A5F7       7F62      
E6BE       A658       7F63       A5F8       7F63      
E6BF       A659       7F64       A5F9       7F64      
E6C0       A65A       7F65       A5FA       7F65      
E6C1       A65B       7F66       A5FB       7F66      
E6C2       A65C       7F67       A5FC       7F67      
E6C3       A65D       7F68       A5FD       7F68      
E6C4       A65E       7F69       A5FE       7F69      
E6C5       A65F       7F6A       A640       7F6A      
E6C6       A660       7F6B       A641       7F6B      
E6C7       A661       7F6C       A642       7F6C      
E6C8       A662       7F6D       A643       7F6D      
E6C9       A663       7F6E       A644       7F6E      
E6CA       A664       7F6F       A645       7F6F      
E6CB       A665       7F70       A646       7F70      
E6CC       A666       7F71       A647       7F71      
E6CD       A667       7F72       A648       7F72      
E6CE       A668       7F73       A649       7F73      
E6CF       A669       7F74       A64A       7F74      
E6D0       A66A       7F75       A64B       7F75      
E6D1       A66B       7F76       A64C       7F76      
E6D2       A66C       7F77       A64D       7F77      
E6D3       A66D       7F78       A64E       7F78      
E6D4       A66E       7F79       A64F       7F79      
E6D5       A66F       7F7A       A650       7F7A      
E6D6       A670       7F7B       A651       7F7B      
E6D7       A671       7F7C       A652       7F7C      
E6D8       A672       7F7D       A653       7F7D      
E6D9       A673       7F7E       A654       7F7E      
E6DA       A674       7F7F       A655       7F7F      
E6DB       A675       7F81       A656       7F81      
E6DC       A676       7F82       A657       7F82      
E6DD       A677       7F83       A658       7F83      
E6DE       A678       7F84       A659       7F84      
E6DF       A679       7F85       A65A       7F85      
E6E0       A67A       7F86       A65B       7F86      
E6E1       A67B       7F87       A65C       7F87      
E6E2       A67C       7F88       A65D       7F88      
E6E3       A67D       7F89       A65E       7F89      
E6E4       A67E       7F8A       A65F       7F8A      
E6E5       A680       7F8B       A660       7F8B      
E6E6       A681       7F8C       A661       7F8C      
E6E7       A682       7F8D       A662       7F8D      
E6E8       A683       7F8E       A663       7F8E      
E6E9       A684       7F8F       A664       7F8F      
E6EA       A685       7F90       A665       7F90      
E6EB       A686       7F91       A666       7F91      
E6EC       A687       7F92       A667       7F92      
E6ED       A688       7F80       A668       7F80      
E6EE       A689       7F94       A669       7F94      
E6EF       A68A       7F95       A66A       7F95      
E6F0       A68B       7F96       A66B       7F96      
E6F1       A68C       7F97       A66C       7F97      
E6F2       A68D       7F98       A66D       7F98      
E6F3       A68E       7F99       A66E       7F99      
E6F4       A68F       7F9A       A66F       7F9A      
E6F5       A690       7F9B       A670       7F9B      
E6F6       A691       7F9C       A671       7F9C      
E6F7       A692       7F9D       A672       7F9D      
E6F8       A693       7F9E       A673       7F9E      
E6F9       A694       7F9F       A674       7F9F      
E6FA       A695       7FA0       A675       7FA0      
E6FB       A696       7FA1       A676       7FA1      
E6FC       A697       7FA2       A677       7FA2      
E6FD       A698       7FA3       A678       7FA3      
E6FE       A699       7FA4       A679       7FA4      
E6FF       A69A       7FA5       A67A       7FA5      
E700       A69B       7FA6       A67B       7FA6      
E701       A69C       7FA7       A67C       7FA7      
E702       A69D       7FA8       A67D       7FA8      
E703       A69E       7FA9       A67E       7FA9      
E704       A69F       7FAA       A680       7FAA      
E705       A6A0       7FAB       A681       7FAB      
E706       A740       7FAC       A682       7FAC      
E707       A741       7FAD       A683       7FAD      
E708       A742       7FAE       A684       7FAE      
E709       A743       7FAF       A685       7FAF      
E70A       A744       7FB0       A686       7FB0      
E70B       A745       7FB1       A687       7FB1      
E70C       A746       7FB2       A688       7FB2      
E70D       A747       7FB3       A689       7FB3      
E70E       A748       7FB4       A68A       7FB4      
E70F       A749       7FB5       A68B       7FB5      
E710       A74A       7FB6       A68C       7FB6      
E711       A74B       7FB7       A68D       7FB7      
E712       A74C       7FB8       A68E       7FB8      
E713       A74D       7FB9       A68F       7FB9      
E714       A74E       7FBA       A690       7FBA      
E715       A74F       7FBB       A691       7FBB      
E716       A750       7FBC       A692       7FBC      
E717       A751       7FBD       A693       7FBD      
E718       A752       7FBE       A694       7FBE      
E719       A753       7FBF       A695       7FBF      
E71A       A754       7FC0       A696       7FC0      
E71B       A755       7FC1       A697       7FC1      
E71C       A756       7FC2       A698       7FC2      
E71D       A757       7FC3       A699       7FC3      
E71E       A758       7FC4       A69A       7FC4      
E71F       A759       7FC5       A69B       7FC5      
E720       A75A       7FC6       A69C       7FC6      
E721       A75B       7FC7       A69D       7FC7      
E722       A75C       7FC8       A69E       7FC8      
E723       A75D       7FC9       A69F       7FC9      
E724       A75E       7FCA       A6A0       7FCA      
E725       A75F       7FCB       A6B9       7FCB      
E726       A760       7FCC       A6BA       7FCC      
E727       A761       7FCD       A6BB       7FCD      
E728       A762       7FCE       A6BC       7FCE      
E729       A763       7FCF       A6BD       7FCF      
E72A       A764       7FD0       A6BE       7FD0      
E72B       A765       7FD1       A6BF       7FD1      
E72C       A766       7FD2       A6C0       7FD2      
E72D       A767       7FD3       A6D9       7FD3      
E72E       A768       7FD4       A6DA       7FD4      
E72F       A769       7FD5       A6DB       7FD5      
E730       A76A       7FD6       A6DC       7FD6      
E731       A76B       7FD7       A6DD       7FD7      
E732       A76C       7FD8       A6DE       7FD8      
E733       A76D       7FD9       A6DF       7FD9      
E734       A76E       7FDA       A6EC       7FDA      
E735       A76F       7FDB       A6ED       7FDB      
E736       A770       7FDC       A6F3       7FDC      
E737       A771       7FDD       A6F6       7FDD      
E738       A772       7FDE       A6F7       7FDE      
E739       A773       7FDF       A6F8       7FDF      
E73A       A774       7FE0       A6F9       7FE0      
E73B       A775       7FE1       A6FA       7FE1      
E73C       A776       7FE2       A6FB       7FE2      
E73D       A777       7FE3       A6FC       7FE3      
E73E       A778       7FE4       A6FD       7FE4      
E73F       A779       7FE5       A6FE       7FE5      
E740       A77A       7FE6       A740       7FE6      
E741       A77B       7FE7       A741       7FE7      
E742       A77C       7FE8       A742       7FE8      
E743       A77D       7FE9       A743       7FE9      
E744       A77E       7FEA       A744       7FEA      
E745       A780       7FEB       A745       7FEB      
E746       A781       7FEC       A746       7FEC      
E747       A782       7FED       A747       7FED      
E748       A783       7FEE       A748       7FEE      
E749       A784       7FEF       A749       7FEF      
E74A       A785       7FF0       A74A       7FF0      
E74B       A786       7FF1       A74B       7FF1      
E74C       A787       7FF2       A74C       7FF2      
E74D       A788       7FF3       A74D       7FF3      
E74E       A789       7FF4       A74E       7FF4      
E74F       A78A       7FF5       A74F       7FF5      
E750       A78B       7FF6       A750       7FF6      
E751       A78C       7FF7       A751       7FF7      
E752       A78D       7FF8       A752       7FF8      
E753       A78E       7FF9       A753       7FF9      
E754       A78F       7FFA       A754       7FFA      
E755       A790       7FFB       A755       7FFB      
E756       A791       7FFC       A756       7FFC      
E757       A792       7FFD       A757       7FFD      
E758       A793                  A758                 
E759       A794                  A759                 
E75A       A795                  A75A                 
E75B       A796                  A75B                 
E75C       A797                  A75C                 
E75D       A798                  A75D                 
E75E       A799                  A75E                 
E75F       A79A                  A75F                 
E760       A79B                  A760                 
E761       A79C                  A761                 
E762       A79D                  A762                 
E763       A79E                  A763                 
E764       A79F                  A764                 
E765       A7A0                  A765                 
E766       A2AB                  A766                 
E767       A2AC                  A767                 
E768       A2AD                  A768                 
E769       A2AE                  A769                 
E76A       A2AF                  A76A                 
E76B       A2B0       7FFE       A76B       7FFE      
E76C       A2E3                  A76C                 
E76D       A2E4                  A76D                 
E76E       A2EF                  A76E                 
E76F       A2F0                  A76F                 
E770       A2FD                  A770                 
E771       A2FE                  A771                 
E772       A4F4                  A772                 
E773       A4F5                  A773                 
E774       A4F6                  A774                 
E775       A4F7                  A775                 
E776       A4F8                  A776                 
E777       A4F9                  A777                 
E778       A4FA                  A778                 
E779       A4FB                  A779                 
E77A       A4FC                  A77A                 
E77B       A4FD                  A77B                 
E77C       A4FE                  A77C                 
E77D       A5F7                  A77D                 
E77E       A5F8                  A77E                 
E77F       A5F9                  A780                 
E780       A5FA                  A781                 
E781       A5FB                  A782                 
E782       A5FC                  A783                 
E783       A5FD                  A784                 
E784       A5FE                  A785                 
E785       A6B9                  A786                 
E786       A6BA                  A787                 
E787       A6BB                  A788                 
E788       A6BC                  A789                 
E789       A6BD                  A78A                 
E78A       A6BE                  A78B                 
E78B       A6BF                  A78C                 
E78C       A6C0                  A78D                 
E78D       A6D9                  A78E                 
E78E       A6DA                  A78F                 
E78F       A6DB                  A790                 
E790       A6DC                  A791                 
E791       A6DD                  A792                 
E792       A6DE                  A793                 
E793       A6DF                  A794                 
E794       A6EC                  A795                 
E795       A6ED                  A796                 
E796       A6F3                  A797                 
E797       A6F6                  A798                 
E798       A6F7                  A799                 
E799       A6F8                  A79A                 
E79A       A6F9                  A79B                 
E79B       A6FA                  A79C                 
E79C       A6FB                  A79D                 
E79D       A6FC                  A79E                 
E79E       A6FD                  A79F                 
E79F       A6FE                  A7A0                 
E7A0       A7C2                  A7C2                 
E7A1       A7C3                  A7C3                 
E7A2       A7C4                  A7C4                 
E7A3       A7C5                  A7C5                 
E7A4       A7C6                  A7C6                 
E7A5       A7C7                  A7C7                 
E7A6       A7C8                  A7C8                 
E7A7       A7C9                  A7C9                 
E7A8       A7CA                  A7CA                 
E7A9       A7CB                  A7CB                 
E7AA       A7CC                  A7CC                 
E7AB       A7CD                  A7CD                 
E7AC       A7CE                  A7CE                 
E7AD       A7CF                  A7CF                 
E7AE       A7D0                  A7D0                 
E7AF       A7F2                  A7F2                 
E7B0       A7F3                  A7F3                 
E7B1       A7F4                  A7F4                 
E7B2       A7F5                  A7F5                 
E7B3       A7F6                  A7F6                 
E7B4       A7F7                  A7F7                 
E7B5       A7F8                  A7F8                 
E7B6       A7F9                  A7F9                 
E7B7       A7FA                  A7FA                 
E7B8       A7FB                  A7FB                 
E7B9       A7FC                  A7FC                 
E7BA       A7FD                  A7FD                 
E7BB       A7FE                  A7FE                 
E7BC       A896                  A896                 
E7BD       A897                  A897                 
E7BE       A898                  A898                 
E7BF       A899                  A899                 
E7C0       A89A                  A89A                 
E7C1       A89B                  A89B                 
E7C2       A89C                  A89C                 
E7C3       A89D                  A89D                 
E7C4       A89E                  A89E                 
E7C5       A89F                  A89F                 
E7C6       A8A0                  A8A0                 
E7C7       A8BC                  A8BC                 
E7C8       A8BF                  A8BF                 
E7C9       A8C1                  A8C1                 
E7CA       A8C2                  A8C2                 
E7CB       A8C3                  A8C3                 
E7CC       A8C4                  A8C4                 
E7CD       A8EA                  A8EA                 
E7CE       A8EB                  A8EB                 
E7CF       A8EC                  A8EC                 
E7D0       A8ED                  A8ED                 
E7D1       A8EE                  A8EE                 
E7D2       A8EF                  A8EF                 
E7D3       A8F0                  A8F0                 
E7D4       A8F1                  A8F1                 
E7D5       A8F2                  A8F2                 
E7D6       A8F3                  A8F3                 
E7D7       A8F4                  A8F4                 
E7D8       A8F5                  A8F5                 
E7D9       A8F6                  A8F6                 
E7DA       A8F7                  A8F7                 
E7DB       A8F8                  A8F8                 
E7DC       A8F9                  A8F9                 
E7DD       A8FA                  A8FA                 
E7DE       A8FB                  A8FB                 
E7DF       A8FC                  A8FC                 
E7E0       A8FD                  A8FD                 
E7E1       A8FE                  A8FE                 
E7E2       A958                  A958                 
E7E3       A95B                  A95B                 
E7E4       A95D                  A95D                 
E7E5       A95E                  A95E                 
E7E6       A95F                  A95F                 
E7E7       A989                  A989                 
E7E8       A98A                  A98A                 
E7E9       A98B                  A98B                 
E7EA       A98C                  A98C                 
E7EB       A98D                  A98D                 
E7EC       A98E                  A98E                 
E7ED       A98F                  A98F                 
E7EE       A990                  A990                 
E7EF       A991                  A991                 
E7F0       A992                  A992                 
E7F1       A993                  A993                 
E7F2       A994                  A994                 
E7F3       A995                  A995                 
E7F4       A997                  A997                 
E7F5       A998                  A998                 
E7F6       A999                  A999                 
E7F7       A99A                  A99A                 
E7F8       A99B                  A99B                 
E7F9       A99C                  A99C                 
E7FA       A99D                  A99D                 
E7FB       A99E                  A99E                 
E7FC       A99F                  A99F                 
E7FD       A9A0                  A9A0                 
E7FE       A9A1                  A9A1                 
E7FF       A9A2                  A9A2                 
E800       A9A3                  A9A3                 
E801       A9F0                  A9F0                 
E802       A9F1                  A9F1                 
E803       A9F2                  A9F2                 
E804       A9F3                  A9F3                 
E805       A9F4                  A9F4                 
E806       A9F5                  A9F5                 
E807       A9F6                  A9F6                 
E808       A9F7                  A9F7                 
E809       A9F8                  A9F8                 
E80A       A9F9                  A9F9                 
E80B       A9FA                  A9FA                 
E80C       A9FB                  A9FB                 
E80D       A9FC                  A9FC                 
E80E       A9FD                  A9FD                 
E80F       A9FE                  A9FE                 
E810       D7FA                  D7FA                 
E811       D7FB                  D7FB                 
E812       D7FC                  D7FC                 
E813       D7FD                  D7FD                 
E814       D7FE                  D7FE                 
E815       FE50                  FE50                 
E816       FE51                  FE51                 
E817       FE52                  FE52                 
E818       FE53                  FE53                 
E819       FE54                  FE54                 
E81A       FE55                  FE55                 
E81B       FE56                  FE56                 
E81C       FE57                  FE57                 
E81D       FE58                  FE58                 
E81E       FE59                  FE59                 
E81F       FE5A                  FE5A                 
E820       FE5B                  FE5B                 
E821       FE5C                  FE5C                 
E822       FE5D                  FE5D                 
E823       FE5E                  FE5E                 
E824       FE5F                  FE5F                 
E825       FE60                  FE60                 
E826       FE61                  FE61                 
E827       FE62                  FE62                 
E828       FE63                  FE63                 
E829       FE64                  FE64                 
E82A       FE65                  FE65                 
E82B       FE66                  FE66                 
E82C       FE67                  FE67                 
E82D       FE68                  FE68                 
E82E       FE69                  FE69                 
E82F       FE6A                  FE6A                 
E830       FE6B                  FE6B                 
E831       FE6C                  FE6C                 
E832       FE6D                  FE6D                 
E833       FE6E                  FE6E                 
E834       FE6F                  FE6F                 
E835       FE70                  FE70                 
E836       FE71                  FE71                 
E837       FE72                  FE72                 
E838       FE73                  FE73                 
E839       FE74                  FE74                 
E83A       FE75                  FE75                 
E83B       FE76                  FE76                 
E83C       FE77                  FE77                 
E83D       FE78                  FE78                 
E83E       FE79                  FE79                 
E83F       FE7A                  FE7A                 
E840       FE7B                  FE7B                 
E841       FE7C                  FE7C                 
E842       FE7D                  FE7D                 
E843       FE7E                  FE7E                 
E844       FE80                  FE80                 
E845       FE81                  FE81                 
E846       FE82                  FE82                 
E847       FE83                  FE83                 
E848       FE84                  FE84                 
E849       FE85                  FE85                 
E84A       FE86                  FE86                 
E84B       FE87                  FE87                 
E84C       FE88                  FE88                 
E84D       FE89                  FE89                 
E84E       FE8A                  FE8A                 
E84F       FE8B                  FE8B                 
E850       FE8C                  FE8C                 
E851       FE8D                  FE8D                 
E852       FE8E                  FE8E                 
E853       FE8F                  FE8F                 
E854       FE90                  FE90                 
E855       FE91                  FE91                 
E856       FE92                  FE92                 
E857       FE93                  FE93                 
E858       FE94                  FE94                 
E859       FE95                  FE95                 
E85A       FE96                  FE96                 
E85B       FE97                  FE97                 
E85C       FE98                  FE98                 
E85D       FE99                  FE99                 
E85E       FE9A                  FE9A                 
E85F       FE9B                  FE9B                 
E860       FE9C                  FE9C                 
E861       FE9D                  FE9D                 
E862       FE9E                  FE9E                 
E863       FE9F                  FE9F                 
E864       FEA0                  FEA0                 
F83D                  435B                  435B      
F83E                  445C                  445C      
#------------------------------------------------------------------------------
